evid,datetime,lat,long,mag,f_type,strike,dip,rake,length,dip_dist,z_tor,dbottom,hyp_lat,hyp_lon,hyp_strike,hyp_dip,corner_0_lat,corner_0_lon,corner_0_depth,corner_1_lat,corner_1_lon,corner_1_depth,corner_2_lat,corner_2_lon,corner_2_depth,corner_3_lat,corner_3_lon,corner_3_depth
2016p858036,2016-11-13T11:23:32.903574Z,-42.16729355,173.8248901,5.904369741,domain,253.816733,64.761205,173,10.72088692,9.985637676,1.086173478,10.11856769,-42.16729355,173.8248901,0.508380396,0.348964691,-42.16595206,173.8932532,1086.173478,-42.19376367,173.7689447,1086.173478,-42.12923932,173.8783792,10118.56769,-42.15703445,173.7541357,10118.56769
2016p858041,2016-11-13T11:24:16.908165Z,-42.03785324,173.7319031,5.869149105,domain,250.502423,68.805369,173,10.19957197,4.521235589,3.084636346,7.300045086,-42.03785324,173.7319031,0.495023514,0.9906447,-42.03599738,173.7959129,3084.636346,-42.06740285,173.6800887,3084.636346,-42.02216627,173.7891505,7300.045086,-42.05356483,173.6733479,7300.045086
2016p858048,2016-11-13T11:28:01.616638Z,-41.78926086,174.0532379,4.22466103,domain,251.440423,66.19452,173,1.413951926,1.716862718,8.826565231,10.3973591,-41.78926086,174.0532379,0.512515294,0.629621504,-41.79081703,174.0632027,8826.565231,-41.79501808,174.047139,8826.565231,-41.7849255,174.060451,10397.3591,-41.78912616,174.0443886,10397.3591
2016p858052,2016-11-13T11:30:24.885250Z,-42.52959824,173.3555603,5.169251953,domain,64.188679,65.835873,147,5.375695281,5.064573243,18.14235994,22.76315801,-42.52959824,173.3555603,0.441175615,0.505706159,-42.5304915,173.3240102,18142.35994,-42.50923089,173.3828064,18142.35994,-42.54726767,173.3350913,22763.15801,-42.52600139,173.3938994,22763.15801
2016p858053,2016-11-13T11:30:26.739959Z,-42.14182663,173.8280334,5.108869636,domain,251.853054,59.196449,173,3.961899033,3.088423238,4.605916022,7.258649723,-42.14182663,173.8280334,0.493388269,0.695946738,-42.14556786,173.8547112,4605.916022,-42.15701063,173.809294,4605.916022,-42.13207778,173.8485696,7258.649723,-42.14351807,173.803161,7258.649723
2016p858054,2016-11-13T11:30:40.445674Z,-42.70393372,172.7563782,4.780206152,domain,60.90651,58.409659,147,2.097514168,2.113421729,3.856048884,5.656293751,-42.70393372,172.7563782,0.524849959,0.635441954,-42.70318328,172.7404587,3856.048884,-42.69404722,172.7628728,3856.048884,-42.71191,172.746996,5656.293751,-42.70277268,172.7694124,5656.293751
2016p858057,2016-11-13T11:31:24.158508Z,-42.14592361,173.6165771,4.803847889,domain,246.896964,64.835267,173,2.64701455,2.686386476,5.360111983,7.791530719,-42.14592361,173.6165771,0.508028712,0.634606147,-42.14707605,173.6350006,5360.111983,-42.15658935,173.6056249,5360.111983,-42.13764346,173.6294825,7791.530719,-42.14715534,173.6001102,7791.530719
2016p858055,2016-11-13T11:32:07.000958Z,-42.2811,173.675,6.3,cmt,210,31,113,21.49063192,18.83249554,13.40728859,23.10674084,-42.2811,173.675,0.484379243,0.473502142,-42.23339966,173.8177906,13407.28859,-42.40185971,173.6894044,13407.28859,-42.16179411,173.6476363,23106.74084,-42.33006753,173.5189376,23106.74084
2016p858058,2016-11-13T11:33:49.041737Z,-41.81458282,174.2102814,5.656072464,domain,247.149527,66.923071,173,8.178089669,5.430626787,2.359333747,7.355398531,-41.81458282,174.2102814,0.488403119,0.62802338,-41.81116515,174.2607788,2359.333747,-41.84072312,174.1705887,2359.333747,-41.7936103,174.250486,7355.398531,-41.82316002,174.1603154,7355.398531
2016p858059,2016-11-13T11:35:05.711942Z,-42.22956848,173.7826996,4.678642487,domain,256.78301,60.554146,173,2.536843035,1.996137434,3.673723729,5.412001451,-42.22956848,173.7826996,0.491813455,0.762982954,-42.23344766,173.7995419,3673.723729,-42.23887576,173.7696783,3673.723729,-42.22486361,173.7967149,5412.001451,-42.23029095,173.766855,5412.001451
2016p858062,2016-11-13T11:35:42.293355Z,-41.74907684,174.2016602,5.010202647,domain,247.451448,65.580689,173,3.670056155,3.128595114,6.547736215,9.396460897,-41.74907684,174.2016602,0.527889945,0.672021037,-41.74934574,174.2271943,6547.736215,-41.76244717,174.186669,6547.736215,-41.73865259,174.2210264,9396.460897,-41.7517518,174.1805065,9396.460897
2016p858072,2016-11-13T11:40:22.690692Z,-42.66152573,172.7606659,4.127967103,domain,53.4942,64.833133,147,1.133285452,1.139505362,3.562222507,4.593558185,-42.66152573,172.7606659,0.533055467,0.647935589,-42.66247198,172.752458,3562.222507,-42.65642395,172.7635962,3562.222507,-42.66598723,172.7559619,4593.558185,-42.65993886,172.7671004,4593.558185
2016p858069,2016-11-13T11:40:48.635725Z,-42.32665253,173.4771729,5.008149217,domain,253.605829,73.614446,173,3.750073688,3.587710447,7.64375206,11.08574813,-42.32665253,173.4771729,0.519857276,0.615503836,-42.32697323,173.5020084,7643.75206,-42.33668819,173.4584148,7643.75206,-42.31824423,173.4984725,11085.74813,-42.32795783,173.4548843,11085.74813
2016p858071,2016-11-13T11:41:08.061697Z,-42.4037056,173.7074127,4.064400289,domain,58.57333,68.179245,147,1.042002457,0.936759665,0.820862465,1.69050446,-42.4037056,173.7074127,0.469625547,0.634580139,-42.40434516,173.7009456,820.8624648,-42.39938593,173.7116944,820.8624648,-42.40700732,173.7031816,1690.50446,-42.40204788,173.7139306,1690.50446
2016p858074,2016-11-13T11:41:48.748980Z,-41.79508209,174.2585754,5.873491762,domain,254.420611,58.38921,173,11.14208575,5.352194047,3.133278054,7.691357681,-41.79508209,174.2585754,0.492083332,0.580710315,-41.79517808,174.3274094,3133.278054,-41.82354515,174.1987606,3133.278054,-41.77094965,174.3178448,7691.357681,-41.79930553,174.1892398,7691.357681
2016p858076,2016-11-13T11:42:45.377266Z,-41.80768204,174.0328522,4.943688993,domain,249.886049,69.890299,173,3.442439062,3.276069382,9.837054233,12.91340149,-41.80768204,174.0328522,0.469426211,0.644311919,-41.80862135,174.0541391,9837.054233,-41.81963273,174.0153988,9837.054233,-41.79913918,174.0493213,12913.40149,-41.8101489,174.0105858,12913.40149
2016p858080,2016-11-13T11:45:25.993697Z,-41.686306,174.2298584,4.68480509,domain,251.099848,66.420617,173,2.08937025,2.0155905,10.21150358,12.05880584,-41.686306,174.2298584,0.508979422,0.773345867,-41.68835995,174.2444138,10211.50358,-41.69470922,174.2207817,10211.50358,-41.6815248,174.2411442,12058.80584,-41.68787337,174.2175143,12058.80584
2016p858083,2016-11-13T11:47:03.845099Z,-41.68528366,174.1980896,4.575551866,domain,250.262627,61.794718,173,2.305213968,1.774019635,7.593904891,9.157277223,-41.68528366,174.1980896,0.521282934,0.644387304,-41.68604321,174.2138865,7593.904891,-41.69332609,174.1879494,7593.904891,-41.67897223,174.2103517,9157.277223,-41.68625429,174.184417,9157.277223
2016p858085,2016-11-13T11:47:50.726649Z,-41.98524475,173.7293701,4.83864275,domain,250.552501,62.596948,173,2.847862655,2.6166466,7.316794604,9.63982957,-41.98524475,173.7293701,0.520258075,0.654335035,-41.98736508,173.7494277,7316.794604,-41.99611138,173.7171073,7316.794604,-41.97716948,173.7444683,9639.82957,-41.98591437,173.7121524,9639.82957
2016p858086,2016-11-13T11:49:02.185005Z,-41.72706604,174.2352142,4.905575744,domain,250.350316,60.908969,173,2.940029047,2.744858847,12.14638948,14.54497984,-41.72706604,174.2352142,0.543366562,0.721158767,-41.73015214,174.2572541,12146.38948,-41.73941426,174.2241384,12146.38948,-41.71889335,174.2516397,14544.97984,-41.72815381,174.2185289,14544.97984
2016p858089,2016-11-13T11:50:13.635584Z,-41.7590065,174.2753906,4.879449704,domain,250.419548,65.851166,173,3.072332807,2.708652432,1.692483216,4.164090146,-41.7590065,174.2753906,0.527806828,0.661525188,-41.7600934,174.296746,1692.483216,-41.76975277,174.2621145,1692.483216,-41.7507423,174.2920911,4164.090146,-41.76040023,174.2574639,4164.090146
2016p858093,2016-11-13T11:51:03.676712Z,-42.35023117,173.4546967,4.549469386,domain,255.411368,66.794444,173,2.037824474,1.815739565,3.645962785,5.31480382,-42.35023117,173.4546967,0.529866936,0.731501833,-42.35228561,173.4689999,3645.962785,-42.35700359,173.4450879,3645.962785,-42.34605899,173.4667658,5314.80382,-42.3507765,173.4428559,5314.80382
2016p858094,2016-11-13T11:52:44.351646Z,-42.1389,173.4363,6.1,cmt,81,89,171,15.00114188,9.243831544,3.055750409,12.29817407,-42.1389,173.4363,0.521244119,0.534951629,-42.1494666,173.3427373,3055.750409,-42.12765628,173.5218826,3055.750409,-42.15090075,173.3430505,12298.17407,-42.12908993,173.5221997,12298.17407
2016p858097,2016-11-13T11:53:14.229117Z,-41.78520584,174.4197998,5.226144565,domain,244.38599,60.952886,173,4.217095884,3.0599331,2.896224271,5.57128129,-41.78520584,174.4197998,0.522152235,0.786441453,-41.78574689,174.4497846,2896.224271,-41.80273071,174.404394,2896.224271,-41.77378145,174.4417874,5571.28129,-41.79076205,174.396403,5571.28129
2016p858095,2016-11-13T11:53:41.745711Z,-41.72347641,174.2764282,5.55065342,domain,251.739252,64.047673,173,5.986447576,4.681913781,2.08179627,6.291578758,-41.72347641,174.2764282,0.485024682,0.693195845,-41.72699506,174.3150006,2081.79627,-41.7446484,174.2469909,2081.79627,-41.70956228,174.3069283,6291.578758,-41.72721067,174.2389346,6291.578758
2016p858109,2016-11-13T11:59:37.724515Z,-42.28684998,173.8170471,4.604215113,domain,255.922695,68.452729,173,3.01813697,2.676451004,8.710300139,11.19970703,-42.28684998,173.8170471,0.502298881,0.518318036,-42.28784032,173.8363991,8710.300139,-42.29470464,173.8009772,8710.300139,-42.27927531,173.8333862,11199.70703,-42.28613866,173.7979687,11199.70703
2016p858108,2016-11-13T12:00:23.493868Z,-41.86897278,173.9737244,4.871677298,domain,247.268311,67.82164,173,2.905062373,2.840172651,7.367145741,9.997183172,-41.86897278,173.9737244,0.43178023,0.665149645,-41.87038346,173.9910074,7367.145741,-41.88076687,173.9588754,7367.145741,-41.8615212,173.9858789,9997.183172,-41.87190315,173.9537505,9997.183172
2016p858115,2016-11-13T12:03:55.580497Z,-41.73196793,174.1649628,5.448476069,domain,260.191407,67.94867,173,6.097169582,4.88068244,2.279704553,6.803354734,-41.73196793,174.1649628,0.45902122,0.601349649,-41.73708767,174.2004756,2279.704553,-41.74717353,174.1284051,2279.704553,-41.72086714,174.1964208,6803.354734,-41.73095026,174.1243677,6803.354734
2016p858116,2016-11-13T12:04:13.879857Z,-41.66528702,174.3447266,5.07044771,domain,246.668441,63.456095,173,4.054017248,3.69434603,7.955898884,11.26083197,-41.66528702,174.3447266,0.512154391,0.631871911,-41.66617841,174.3726083,7955.898884,-41.68116169,174.3282024,7955.898884,-41.65262141,174.3644681,11260.83197,-41.66760147,174.3200694,11260.83197
2016p858117,2016-11-13T12:04:26.677522Z,-41.68189621,174.2514343,5.207474001,domain,242.867357,62.52669,173,4.324654417,3.423813971,3.079605351,6.117301546,-41.68189621,174.2514343,0.487461232,0.802526636,-41.6830726,174.2809443,3079.605351,-41.70133904,174.2350513,3079.605351,-41.67051043,174.2720419,6117.301546,-41.68877327,174.2261552,6117.301546
2016p858122,2016-11-13T12:07:29.743447Z,-42.14527512,173.6002655,4.760174307,domain,248.433517,72.71418,173,2.766842752,3.161011134,10.57321712,13.59145918,-42.14527512,173.6002655,0.497148761,0.564905062,-42.14507076,173.6181054,10573.21712,-42.15439369,173.587051,10573.21712,-42.1372265,173.6138514,13591.45918,-42.14654827,173.5828001,13591.45918
2016p858126,2016-11-13T12:10:00.511199Z,-41.66382599,174.320816,4.923625309,domain,248.790589,61.14305,173,3.41832555,2.226360573,5.282500651,7.232408251,-41.66382599,174.320816,0.502372716,0.728380091,-41.66453945,174.3434613,5282.500651,-41.67611652,174.3054173,5282.500651,-41.65557375,174.3386064,7232.408251,-41.66714917,174.3005667,7232.408251
2016p858131,2016-11-13T12:11:45.849049Z,-41.93925476,174.2323914,4.38780776,domain,248.650481,58.290599,173,1.672556021,1.453874307,4.121961319,5.358808357,-41.93925476,174.2323914,0.479810751,0.709900783,-41.94105075,174.243825,4121.961319,-41.94673577,174.2251419,4121.961319,-41.93467815,174.2403455,5358.808357,-41.94036259,174.2216639,5358.808357
2016p858134,2016-11-13T12:12:00.634556Z,-41.95685959,173.9850616,5.381306946,domain,253.208693,59.020996,173,6.189209509,3.468214449,5.876764474,8.850258875,-41.95685959,173.9850616,0.487878784,0.763842709,-41.96041321,174.0247537,5876.764474,-41.97713071,173.9535018,5876.764474,-41.94507797,174.0182865,8850.258875,-41.96179134,173.9470498,8850.258875
2016p858132,2016-11-13T12:13:21.543402Z,-41.79608154,173.9726105,4.76298985,domain,247.101817,64.901031,173,2.525235487,2.745545881,10.03848852,12.52479017,-41.79608154,173.9726105,0.45413279,0.611737716,-41.79783648,173.9886893,10038.48852,-41.80692265,173.9608252,10038.48852,-41.78822166,173.983088,12524.79017,-41.79730644,173.9552273,12524.79017
2016p858133,2016-11-13T12:14:32.715775Z,-41.72147751,174.1812592,4.43688809,domain,237.068757,62.791136,173,1.696412588,2.081674723,13.99609466,15.847423,-41.72147751,174.1812592,0.52656786,0.594487577,-41.72124989,174.1939667,13996.09466,-41.72973127,174.177004,13996.09466,-41.71412029,174.1876147,15847.423,-41.72260073,174.170653,15847.423
2016p858139,2016-11-13T12:16:27.332602Z,-41.84268951,174.0100708,4.495349479,domain,246.351191,65.018038,173,2.097200128,1.935722854,11.28356212,13.03818028,-41.84268951,174.0100708,0.532700619,0.624305927,-41.84273307,174.0248637,11283.56212,-41.85051309,174.0018459,11283.56212,-41.83602435,174.0208072,13038.18028,-41.84380354,173.9977912,13038.18028
2016p858144,2016-11-13T12:17:58.157044Z,-42.19194794,173.8181915,4.73538747,domain,248.680325,66.304266,173,2.769226838,1.939571465,15.35723513,17.13328621,-42.19194794,173.8181915,0.535936504,0.84821404,-42.19249344,173.8378543,15357.23513,-42.20178417,173.806729,15357.23513,-42.18597934,173.8343364,17133.28621,-42.1952691,173.8032138,17133.28621
2016p858145,2016-11-13T12:19:29.839126Z,-42.5918808,172.8708496,4.437873174,domain,58.884769,62.254686,147,2.291410516,2.400995675,37.6371165,39.76205942,-42.5918808,172.8708496,0.523256679,0.499241015,-42.59313903,172.8548207,37637.1165,-42.58250305,172.8787521,37637.1165,-42.60176575,172.8618419,39762.05942,-42.59112833,172.8857755,39762.05942
2016p858147,2016-11-13T12:20:40.905840Z,-42.28661728,173.9790192,5.183537926,domain,55.488171,57.749952,147,5.159953306,4.960983235,7.782165204,11.97780451,-42.28661728,173.9790192,0.503636118,0.469573673,-42.29094162,173.9445681,7782.165204,-42.26417945,173.9957214,7782.165204,-42.31043334,173.9630585,11977.80451,-42.28366293,174.0142195,11977.80451
2016p858146,2016-11-13T12:22:13.021861Z,-41.73374176,174.276062,5.356001573,domain,243.753714,64.131956,173,4.987022511,5.603174232,2.720745206,7.762488435,-41.73374176,174.276062,0.506259015,0.491607617,-41.73301594,174.3096663,2720.745206,-41.75347585,174.2562823,2720.745206,-41.71341924,174.2962729,7762.488435,-41.73387283,174.2429005,7762.488435
2016p858149,2016-11-13T12:22:20.379748Z,-42.62676239,172.8751831,4.6252295,domain,67.301513,65.554133,147,1.946730713,1.807969206,10.73545717,12.38134675,-42.62676239,172.8751831,0.453240514,0.699678444,-42.62546515,172.8627956,10735.45717,-42.61872415,172.8847095,10735.45717,-42.63168545,172.8663032,12381.34675,-42.62494379,172.8882188,12381.34675
2016p858151,2016-11-13T12:23:09.937467Z,-42.45174408,173.1503754,5.370789394,domain,254.840627,68.10134,173,5.490413814,4.739693047,7.194299569,11.59199994,-42.45174408,173.1503754,0.492611696,0.639665037,-42.45515179,173.1857284,7194.299569,-42.46816853,173.1213039,7194.299569,-42.43979458,173.1800624,11591.99994,-42.45280815,173.1156524,11591.99994
2016p858152,2016-11-13T12:23:37.329714Z,-42.52782059,173.1630249,5.159862702,domain,63.533811,61.021225,147,3.920704158,2.815902437,3.871259084,6.334608394,-42.52782059,173.1630249,0.460110514,0.635380735,-42.52810471,173.138659,3871.259084,-42.51230885,173.1813484,3871.259084,-42.53909417,173.1460877,6334.608394,-42.52329556,173.1887827,6334.608394
2016p858150,2016-11-13T12:24:25.072543Z,-42.43663406,173.2032928,4.891750159,domain,249.501142,61.259026,173,3.166703364,2.688629899,6.597871692,8.955269153,-42.43663406,173.2032928,0.46850396,0.63732775,-42.43886769,173.2237047,6597.871692,-42.44891946,173.18767,6597.871692,-42.42797244,173.2181623,8955.269153,-42.43802247,173.1821329,8955.269153
2016p858156,2016-11-13T12:25:55.365623Z,-42.6702919,172.8690033,5.527752834,domain,59.654734,61.153669,147,4.997533845,5.498877046,7.210989338,12.02754832,-42.6702919,172.8690033,0.469778979,0.604796082,-42.66845858,172.83439,7210.989338,-42.64578518,172.887062,7210.989338,-42.68909957,172.8506969,12027.54832,-42.66641877,172.9033804,12027.54832
2016p858160,2016-11-13T12:28:00.311003Z,-42.32509232,173.736557,5.440850652,domain,247.984692,62.207711,173,7.061804619,6.537558155,15.60068348,21.38409335,-42.32509232,173.736557,0.493431536,0.559349088,-42.32725324,173.7835473,15600.68348,-42.35160742,173.7043595,15600.68348,-42.30189816,173.7693701,21384.09335,-42.32624246,173.6902083,21384.09335
2016p858167,2016-11-13T12:31:23.345822Z,-41.86607742,174.1652374,4.783834497,domain,242.608831,61.335442,173,2.774217844,2.102262411,5.739233374,7.583848928,-41.86607742,174.1652374,0.514710611,0.820579073,-41.86657458,174.18511,5739.233374,-41.87837025,174.1556428,5739.233374,-41.85856945,174.1793728,7583.848928,-41.87036363,174.1499081,7583.848928
2016p858171,2016-11-13T12:32:21.969446Z,-42.27850342,173.4971466,4.631838118,domain,250.56555,69.010148,173,2.08298057,2.592416799,3.517039713,5.937433811,-42.27850342,173.4971466,0.523213718,0.61269373,-42.28000474,173.5119188,3517.039713,-42.28635028,173.4881448,3517.039713,-42.27213495,173.5081084,5937.433811,-42.2784797,173.4843369,5937.433811
2016p858170,2016-11-13T12:33:16.196472Z,-41.91569138,173.9768829,4.865311215,domain,257.689439,67.677938,173,3.097195065,2.766277783,7.059871397,9.61885411,-41.91569138,173.9768829,0.468352811,0.693670746,-41.9191557,173.9959004,7059.871397,-41.92541321,173.959503,7059.871397,-41.90993493,173.993056,9618.85411,-41.91619151,173.9566635,9618.85411
2016p858172,2016-11-13T12:34:18.628629Z,-42.62500381,172.9144745,4.219707742,domain,55.107328,69.338645,147,1.279283987,1.467594071,12.58157862,13.95478032,-42.62500381,172.9144745,0.466034774,0.548352759,-42.62597147,172.9065288,12581.57862,-42.61939081,172.9193335,12581.57862,-42.62979941,172.9101357,13954.78032,-42.62321836,172.9229408,13954.78032
2016p858178,2016-11-13T12:37:44.960969Z,-42.40984726,173.3363647,5.440109318,domain,247.394681,62.477497,173,5.326853812,4.325152065,3.410916267,7.246588341,-42.40984726,173.3363647,0.539856112,0.69030841,-42.41124288,173.3750819,3410.916267,-42.42986273,173.3154101,3410.916267,-42.39465642,173.3656489,7246.588341,-42.41327137,173.30599,7246.588341
2016p858180,2016-11-13T12:38:38.171456Z,-41.70980072,174.2624969,5.572899326,domain,248.309466,62.706094,173,7.174591135,3.891328486,2.37475875,5.83285012,-41.70980072,174.2624969,0.517933017,0.722244138,-41.70768843,174.3096822,2374.75875,-41.73245211,174.2300252,2374.75875,-41.69284814,174.3014561,5832.85012,-41.71760596,174.221814,5832.85012
2016p858184,2016-11-13T12:40:54.687701Z,-42.42881713,173.3327939,4.850520403,domain,61.735999,65.537046,147,2.487119867,2.386624351,6.739624135,8.911999337,-42.42881713,173.3327939,0.48135678,0.601761088,-42.4292512,173.3165538,6739.624135,-42.41856805,173.343126,6739.624135,-42.43707476,173.3222832,8911.999337,-42.42639029,173.3488578,8911.999337
2016p858192,2016-11-13T12:45:10.450998Z,-42.49598694,173.2827759,4.676776462,domain,56.011039,64.195606,147,1.839066348,2.361016521,5.840786845,7.966375521,-42.49598694,173.2827759,0.517815326,0.553221133,-42.49656817,173.2693012,5840.786845,-42.48726423,173.2878156,5840.786845,-42.50422584,173.276327,7966.375521,-42.49492078,173.2948427,7966.375521
2016p858193,2016-11-13T12:45:43.381251Z,-41.76298904,174.2113647,4.934138575,domain,250.224803,65.769496,173,3.530545592,2.983870157,3.157987823,5.878984224,-41.76298904,174.2113647,0.533780781,0.676962372,-41.76400934,174.2360922,3157.987823,-41.77518883,174.196332,3157.987823,-41.75368564,174.2309106,5878.984224,-41.76486329,174.1911557,5878.984224
2016p858195,2016-11-13T12:46:29.913233Z,-41.7205925,174.3026733,5.006766026,domain,247.662528,62.970579,173,3.807091753,2.716289193,4.632202537,7.051800383,-41.7205925,174.3026733,0.54378123,0.667169047,-41.72006022,174.3294457,4632.202537,-41.73357148,174.2873817,4632.202537,-41.7098439,174.323596,7051.800383,-41.72335296,174.2815373,7051.800383
2016p858206,2016-11-13T12:52:19.288318Z,-42.22275162,173.6719208,4.474042451,domain,246.794669,62.688762,173,1.889737927,1.378662268,4.147384004,5.372363003,-42.22275162,173.6719208,0.520081906,0.69602499,-42.22283118,173.6849691,4147.384004,-42.22966064,173.6639952,4147.384004,-42.21761338,173.6818928,5372.363003,-42.22444228,173.6609203,5372.363003
2016p858207,2016-11-13T12:52:52.722224Z,-42.14778519,173.581665,5.398860153,domain,247.555545,69.048235,173,5.363095473,5.417880096,6.73212402,11.7917836,-42.14778519,173.581665,0.561828654,0.542274651,-42.14596765,173.6202063,6732.12402,-42.16471657,173.5603823,6732.12402,-42.12988981,173.6111002,11791.7836,-42.14863396,173.5512885,11791.7836
2016p858213,2016-11-13T12:56:17.108936Z,-42.54594803,173.7507935,4.774172559,domain,66.754333,60.669442,147,2.167224315,1.914213449,4.821151343,6.489978219,-42.54594803,173.7507935,0.458018814,0.756708444,-42.5436993,173.7362483,4821.151343,-42.5358385,173.7604045,4821.151343,-42.55142859,173.7408468,6489.978219,-42.54356681,173.7650054,6489.978219
2016p858218,2016-11-13T12:59:09.801172Z,-41.69551468,174.2755585,4.607072815,domain,248.838943,72.616128,173,2.397319844,2.423356461,3.569081988,5.881750348,-41.69551468,174.2755585,0.507585598,0.506325139,-41.69446765,174.290765,3569.081988,-41.70255921,174.2640573,3569.081988,-41.6884227,174.2875035,5881.750348,-41.69651348,174.2607979,5881.750348
2016p858230,2016-11-13T13:05:40.661088Z,-41.73857498,174.1779938,4.449278825,domain,252.63335,62.628959,173,1.691103185,2.001009401,3.880474893,5.657467036,-41.73857498,174.1779938,0.516018828,0.596851235,-41.74082507,174.1900216,3880.474893,-41.74556998,174.1706981,3880.474893,-41.73295244,174.1865745,5657.467036,-41.73769676,174.167253,5657.467036
2016p858239,2016-11-13T13:09:59.242519Z,-41.77859879,174.1686096,4.288411123,domain,252.264759,61.820547,173,1.476319482,1.445982356,7.832530626,9.107124826,-41.77859879,174.1686096,0.489915521,0.626505648,-41.78018342,174.1784961,7832.530626,-41.78440548,174.1616519,7832.530626,-41.77435222,174.1758866,9107.124826,-41.77857389,174.1590437,9107.124826
2016p858244,2016-11-13T13:12:31.124074Z,-41.80104828,174.0092621,4.890323587,domain,252.653926,70.153927,173,3.222699704,2.902229659,10.82854214,13.5584028,-41.80104828,174.0092621,0.495647598,0.605537106,-41.80170632,174.0297665,10828.54214,-41.81068507,173.992877,10828.54214,-41.79326842,174.0260959,13558.4028,-41.80224596,173.9892107,13558.4028
2016p858250,2016-11-13T13:15:47.363281Z,-42.49452972,173.2635193,4.51444336,domain,68.648912,62.283448,147,1.716064849,1.495046824,10.12958602,11.45309013,-42.49452972,173.2635193,0.493155165,0.800012605,-42.49266571,173.2514552,10129.58602,-42.48699468,173.2708803,10129.58602,-42.49849124,173.2545595,11453.09013,-42.49281968,173.2739862,11453.09013
2016p858254,2016-11-13T13:17:48.250141Z,-42.34515381,173.8178558,4.989171477,domain,63.33366,67.730394,147,4.633243418,4.445464332,9.979676158,14.09355721,-42.34515381,173.8178558,0.49479071,0.402694502,-42.34915966,173.7893381,9979.676158,-42.33007751,173.8393541,9979.676158,-42.36265336,173.7986886,14093.55721,-42.34356709,173.8487123,14093.55721
2016p858259,2016-11-13T13:20:39.210313Z,-41.688797,174.1843567,4.022824207,domain,253.35686,65.62543,173,1.090580139,1.043487901,4.398926032,5.349404648,-41.688797,174.1843567,0.506778502,0.632390838,-41.68964579,174.1916725,4398.926032,-41.6925881,174.1791706,4398.926032,-41.68594554,174.1901222,5349.404648,-41.68888767,174.1776209,5349.404648
2016p858260,2016-11-13T13:21:11.086055Z,-41.8538,174.2562,5.6,cmt,213,70,146,6.471729599,6.671196181,3.700982582,9.969856404,-41.8538,174.2562,0.523147939,0.5262536,-41.83373972,174.2901424,3700.982582,-41.88308325,174.2486531,3700.982582,-41.82280611,174.2668814,9969.856404,-41.87214147,174.2253808,9969.856404
2016p858268,2016-11-13T13:25:25.245108Z,-41.72200775,174.3761597,4.683067634,domain,249.265,60.885717,173,2.510745001,2.245327848,5.85358757,7.815220405,-41.72200775,174.3761597,0.510810648,0.715006789,-41.72428326,174.3939535,5853.58757,-41.73262652,174.3658999,5853.58757,-41.71513963,174.3891064,7815.220405,-41.72348167,174.3610561,7815.220405
2016p858271,2016-11-13T13:27:17.591710Z,-41.68173599,174.2166595,4.637681263,domain,258.862523,67.438025,173,2.285199439,2.283022452,11.62686098,13.73515244,-41.68173599,174.2166595,0.497417518,0.673554098,-41.68481444,174.2314874,11626.86098,-41.68907497,174.2046266,11626.86098,-41.6770967,174.2293075,13735.15244,-41.68135669,174.2024498,13735.15244
2016p858276,2016-11-13T13:29:43.277626Z,-41.74695206,174.2937775,4.523965964,domain,248.35085,57.748197,173,2.152308044,1.361317291,4.779035212,5.930316253,-41.74695206,174.2937775,0.49238847,0.824210737,-41.74827852,174.3083077,4779.035212,-41.75570005,174.2843957,4779.035212,-41.74223508,174.304962,5930.316253,-41.7496559,174.2810518,5930.316253
2016p858279,2016-11-13T13:31:27.507278Z,-42.2606,173.6596,6,cmt,250,89,-169,13.08432572,5.055500971,1.438481568,6.493212561,-42.2606,173.6596,0.489164226,0.902425557,-42.2411155,173.7326246,1438.481568,-42.28227236,173.5839796,1438.481568,-42.24037118,173.7322502,6493.212561,-42.28152756,173.5836067,6493.212561
2016p858281,2016-11-13T13:33:38.485238Z,-42.2379303,173.8206482,4.586655976,domain,252.38787,63.53208,173,2.135300999,2.135328321,3.928762836,5.840274691,-42.2379303,173.8206482,0.551219664,0.56041356,-42.23918875,173.8362173,3928.762836,-42.24518413,173.8116272,3928.762836,-42.2310454,173.8326202,5840.274691,-42.23704,173.8080328,5840.274691
2016p858290,2016-11-13T13:37:25.009296Z,-42.4613266,173.1970978,4.554720597,domain,245.605972,71.344425,173,2.30597359,2.554493078,9.241581614,11.66185801,-42.4613266,173.1970978,0.497235229,0.507283522,-42.4604352,173.2118782,9241.581614,-42.46905668,173.1863606,9241.581614,-42.45374071,173.2077514,11661.85801,-42.46236128,173.1822359,11661.85801
2016p858297,2016-11-13T13:41:02.407905Z,-41.95036316,174.0729218,4.402296475,domain,250.10422,70.070876,173,1.797476521,1.84982822,3.713247635,5.45229887,-41.95036316,174.0729218,0.447768576,0.628268407,-41.95115001,174.0836927,3713.247635,-41.95684914,174.0633948,3713.247635,-41.94583532,174.081014,5452.29887,-41.95153397,174.0607175,5452.29887
2016p858300,2016-11-13T13:42:29.986564Z,-42.28810883,173.6781006,4.20705136,domain,246.837781,63.945107,173,1.331475729,1.184157844,9.90289086,10.96670706,-42.28810883,173.6781006,0.474379758,0.828693704,-42.28938602,173.6872146,9902.89086,-42.29419041,173.6724171,9902.89086,-42.28509444,173.6846866,10966.70706,-42.2898985,173.6698899,10966.70706
