172.7396,-43.5276,0.8634
172.7407,-43.5271,0.8634
172.7417,-43.5267,0.8634
172.7428,-43.5262,0.8634
172.7439,-43.5258,0.8634
172.7449,-43.5253,0.8634
172.746,-43.5248,0.8634
172.747,-43.5243,0.8634
172.7481,-43.5239,0.8634
172.7492,-43.5234,0.8634
172.7502,-43.523,0.8634
172.7513,-43.5225,0.8634
172.7523,-43.522,0.8634
172.7534,-43.5216,0.8634
172.7545,-43.5211,0.8634
172.7555,-43.5207,0.8634
172.7566,-43.5202,0.8634
172.7577,-43.5197,0.8634
172.7587,-43.5193,0.8634
172.7598,-43.5188,0.8634
172.7608,-43.5183,0.8634
172.7619,-43.5179,0.8634
172.763,-43.5174,0.8634
172.764,-43.5169,0.8634
172.7651,-43.5165,0.8634
172.7661,-43.516,0.8634
172.7672,-43.5156,0.8634
172.7683,-43.5151,0.8634
172.7693,-43.5146,0.8634
172.7704,-43.5142,0.8634
172.7715,-43.5137,0.8634
172.7725,-43.5132,0.8634
172.7736,-43.5128,0.8634
172.7746,-43.5123,0.8634
172.7757,-43.5119,0.8634
172.7768,-43.5114,0.8634
172.7778,-43.5109,0.8634
172.7789,-43.5105,0.8634
172.78,-43.51,0.8634
172.781,-43.5095,0.8634
172.7821,-43.5091,0.8634
172.6134,-43.5829,0.9568
172.6145,-43.5824,0.9568
172.6155,-43.582,0.9568
172.6166,-43.5815,0.9568
172.6176,-43.5811,0.9568
172.6187,-43.5806,0.9568
172.6198,-43.5801,0.9568
172.6208,-43.5797,0.9568
172.6219,-43.5792,0.9568
172.623,-43.5788,0.9568
172.624,-43.5783,0.9568
172.6251,-43.5778,0.9568
172.6261,-43.5774,0.9568
172.6272,-43.5769,0.9568
172.6283,-43.5765,0.9568
172.6293,-43.576,0.9568
172.6304,-43.5755,0.9568
172.6315,-43.5751,0.9568
172.6325,-43.5746,0.9568
172.6336,-43.5741,0.9568
172.6347,-43.5737,0.9568
172.6357,-43.5732,0.9568
172.6368,-43.5728,0.9568
172.6378,-43.5723,0.9568
172.6389,-43.5718,0.9568
172.64,-43.5714,0.9568
172.641,-43.5709,0.9568
172.6421,-43.5704,0.9568
172.6432,-43.57,0.9568
172.6442,-43.5695,0.9568
172.6453,-43.569,0.9568
172.6463,-43.5686,0.9568
172.6474,-43.5681,0.9568
172.6485,-43.5677,0.9568
172.6495,-43.5672,0.9568
172.6506,-43.5667,0.9568
